Name,Input:Domain,Domain,Industry Groups,Business Model,Keywords,Description,Social URLs,Score,Revenue Range,Employees,Start Date,Street,City,State,Zip,Country,Phones,Public Emails,Redirect Domain,Update Date,query_name,ingested_at,company_clean,segment,public_emails_clean,MV,BB,Final Email,Source,Status
"Elite Moving & Storage, Inc.",elitemoverreviews.com,elitemoverreviews.com,CONSUMER_SERVICES:0.88,"B2B:0.94, B2C:0.86","retirement community:0.4, sharp crew:0.28, great service:0.26, hard working:0.23, new place:0.22, excellent quality control:0.2, booking process:0.2, great condition:0.17, entire experience:0.17, good care:0.16, driver torres:0.08, dining table:0.07, new flat screen:0.06, free quote excellent:0.05, heavy alcohol:0.04","Elite Moving & Storage is a moving company based in Chicago that offers professional packing and storage services. Their main functionality includes providing timely and efficient move coordination, ensuring safe handling of belongings, and offering secure storage solutions for families and individuals. Key features include a team of trained movers, transparent pricing with no hidden fees, and a commitment to customer satisfaction through various moving-related reviews and promotions.","https://www.facebook.com/elitemover, https://www.instagram.com/elite_moving, https://twitter.com/elitemovers, https://x.com/elitemovers, https://www.youtube.com/user/elitemoving, https://www.pinterest.com/elitemover",100,1-10M,11-50,2021-03-10,7085 Ridgeway Ave.,Lincolnwood,IL,60712,US,+18476758701,info@elitemover.com,,2026-06-13,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Elite Moving & Storage,has_public,info@elitemover.com,ok,skipped,info@elitemover.com,P0,done
E-Logic Moving Company,elogicmoving.com,elogicmoving.com,CONSUMER_SERVICES:0.91,"B2B:0.94, B2C:0.87, B2G:0.84","professional movers today:0.45, relocation service:0.44, scale corporate:0.31, secure warehouse:0.31, metro area:0.29, residential apartment:0.29, personnel centralise:0.25, schedule change:0.23, beste casino:0.16, bonus et:0.16, big truck:0.15, unparalleled care:0.13, gamstop right way:0.12, initial quote:0.11, total reliability:0.09","E-Logic Moving Company is a moving service provider based in Washington, D.C., specializing in both residential and commercial relocations. They offer a range of services including residential packing, long-distance moving, storage solutions, and specialized moves for military personnel. The company emphasizes detail-oriented planning, timely delivery, and customer support, ensuring that all aspects of the move are handled with care and compliance with regulations. Their trained movers focus on providing personalized service and quick turnaround times to meet client needs.","https://www.linkedin.com/company/e-logic-inc, https://www.facebook.com/elogic.inc",82,1-10M,11-50,2025-03-12,901 South Pickett Street,Alexandria,VA,22304,US,+12025560268,sales@elogicmoving.com,,2026-06-07,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,E-Logic Moving,has_public,sales@elogicmoving.com,ok,skipped,sales@elogicmoving.com,P0,done
Family Moving DFW,familymovingdfw.com,familymovingdfw.com,CONSUMER_SERVICES:0.99,"B2B:0.91, B2C:0.89","moving dfw:0.61, dfw metroplex:0.55, residential movers:0.54, relocation services:0.52, relocation support:0.51, moving logistics:0.51, services dfw:0.5, dfw planning:0.5, movers fort:0.5, dfw homeowners:0.49, dfw local:0.49, relocating household:0.47, metroplex fort:0.44, tx local:0.42, transportation pro:0.41","Family Moving DFW is a moving service based in Fort Worth, TX, offering local and long-distance relocation solutions for both household and commercial clients. Their main functionality includes packing, furniture protection, and timely transport, with services tailored to various types of moves such as residential, office, and international moves. Key features include trained crews, transparent pricing with no hidden fees, and specialized options like specialized move handling for pianos and fragile items. They also provide additional services like box truck rentals and storage solutions.",,144,1-10M,11-50,2019-01-29,777 Main St,Fort Worth,TX,76102,US,,info@familymovingdfw.com,,2026-05-29,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Family Moving DFW,has_public,info@familymovingdfw.com,ok,skipped,info@familymovingdfw.com,P0,done
Freeman Piano Moving,freemanpianomoving.com,freemanpianomoving.com,CONSUMER_SERVICES:0.89,B2C:0.96,"piano tuning:0.43, professional piano:0.43, nation wide piano:0.33, nc nation wide:0.21, quality equipment:0.2, nc nation:0.15, nation wide:0.04, studios copyright:0.03, cogent studios copyright:0.01","Piano Moving & Storage is a family-owned moving company that specializes in piano moving and tuning services in central North Carolina and southern Virginia. They offer a range of services including the relocation of vertical pianos and grand pianos, as well as storage solutions for furniture and other items. The company emphasizes quality service with experienced movers and provides expert advice to ensure successful transitions for their clients.",https://www.facebook.com/freemanpianomoving,157,<1M,11-50,2020-11-05,,Alton,VA,24520,US,+18007499356,contact@freemanpianomoving.com,,2026-06-05,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Freeman Piano Moving,has_public,contact@freemanpianomoving.com,catch_all,deliverable,contact@freemanpianomoving.com,P0,done
Frey's Moving Company,freysmoving.com,freysmoving.com,CONSUMER_SERVICES:0.91,"B2B:0.79, B2C:0.96","staff great moves:0.26, staff great:0.21, strong work ethic:0.2, trained staff:0.2, trained staff great:0.2, work ethic:0.19, hidden fees:0.18, strong work:0.16, star reputation:0.1, slash yyyy:0.08, slash yyyy briefly:0.05, free estimate:0.02, yyyy briefly:-0.01, particular attention:-0.04","Frey's Moving Company offers a range of moving services for both residential and commercial clients in California. Their main functionality includes providing free estimates, packing tips, and assistance with relocations such as local moves and long-distance transfers between Northern California and Southern California. Key features include a one-price pricing system with no hidden fees, trained staff, and a commitment to customer satisfaction through reliable service and professional support.",https://www.facebook.com/freysmovingcompany,95,<1M,11-50,2016-07-13,,Lincoln,CA,,US,,kevin@freysmoving.com,,2026-06-05,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Frey's Moving,has_public,kevin@freysmoving.com,ok,skipped,kevin@freysmoving.com,P0,done
G.E.M Moving,gemoving.ca,gemoving.ca,CONSUMER_SERVICES:1.0,"B2B:0.99, B2C:0.96","residential moving:0.62, moving offices:0.6, toronto movers:0.6, providing moving:0.58, moving services:0.57, manage relocation:0.55, moving junk:0.54, moving town:0.52, corporate moving:0.51, commercial movers:0.49, moving site:0.49, moving 1998:0.48, packing service:0.47, distance belongings:0.44, furniture assembly:0.37","G.E.M Moving is a moving company that offers residential and commercial moving services across Ontario, including onsite moving, long-distance moves, furniture assembly, and packing supplies. They provide free estimates, prioritize customer satisfaction with transparent pricing, and handle all aspects of the moving process, from planning to cleanup. Their fleet includes fully equipped trucks tailored to various moving needs, ensuring efficient transport and minimizing stress during relocation.","https://www.facebook.com/gem-moving-374405039370802, https://www.facebook.com/gem-moving-374405039370802/?hc_ref=pages_timeline, https://twitter.com/gem_moving",81,<1M,11-50,2017-01-29,1753 Albion Rd,Etobicoke,ON,,CA,"+14168546683, +18007663084, +19059287080",info@gemoving.ca,,2026-06-13,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,G.E.M Moving,has_public,info@gemoving.ca,ok,skipped,info@gemoving.ca,P0,done
Go Cube,gocube.com,gocube.com,CONSUMER_SERVICES:0.97,"B2B:0.97, B2C:0.98","storage cube:0.56, warehouse storage:0.53, storage container:0.52, warehouse solutions:0.49, warehouses container:0.49, storage options:0.49, container cube:0.48, cube rentals:0.48, moving storage:0.47, storage commercial:0.46, storage residential:0.46, mobile storage:0.46, cube mobile:0.44, moving quebec:0.34, vaudreuil soulanges:0.32","Go Cube is a mobile storage and moving service in Quebec that offers solutions for both residential and commercial needs. Customers receive storage cubes directly at their door, allowing them to store items during moves or schedule pickups. The company provides mini warehouses and emergency container formats, ensuring quick delivery without the need for traditional warehouses. Go Cube also emphasizes customer support and flexibility, offering discounts on regular rentals and additional services like packing and cleaning.","https://www.linkedin.com/company/go-cube-com, https://www.facebook.com/gocube, https://www.instagram.com/gocubecom",107,1-10M,11-50,2018-10-05,9301 Montée Calixa-Lavallée,Vercheres,QC,J0L 2R0,CA,"+15147386843, +18664628231, +14506000057",info@gocube.com,,2026-05-23,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Go Cube,has_public,info@gocube.com,ok,skipped,info@gocube.com,P0,done
GPT Move,gptmove.com,gptmove.com,CONSUMER_SERVICES:1.0,"B2B:0.64, B2C:0.7","interstate moving:0.57, relocation services:0.51, moving cost:0.49, state moving:0.48, movers relocation:0.47, state routes:0.47, moving companies:0.46, suggested moving:0.46, federal moving:0.45, moving zip:0.44, movers state:0.44, moving routes:0.43, routes alabama:0.43, erie movers:0.41, city finding:0.36","Gibas is a company that specializes in handcrafted Italian lighting products, primarily lamps. Each lamp is crafted by master artisans in Amandola, Italy, using techniques such as bending steel and finishing brass. The website offers various collections of lamps, including options for laser-cut geometry and unique designs like blown glass and domes. Customers can design their own lamps through the Gibas Design Studio, which provides personalized assistance and inspiration.",,79,1-10M,11-50,2023-12-29,,Jersey,TX,,US,+13238184999,info@gptmove.com,,2026-06-13,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,GPT Move,has_public,info@gptmove.com,catch_all,deliverable,info@gptmove.com,P0,done
"Hallett & Sons Expert Movers, Inc.",hallettmovers.com,hallettmovers.com,"BUSINESS_PRODUCTS_AND_SERVICES:0.48, CONSUMER_SERVICES:0.39",B2B:0.95,"hallett movers:0.6, movers hallett:0.59, union mover:0.57, mover hallett:0.56, hallett staff:0.55, relocation jobs:0.54, managers hallett:0.52, movers specialists:0.51, moving company:0.47, thousands relocation:0.46, moving specialty:0.45, service moving:0.45, staff union:0.43, workers teamsters:0.4, managers help:0.37","Hallett Movers is a family-owned moving company that specializes in commercial and library relocation services. They offer a range of services including stack moving, disassembly and installation, warehouse storage, and decommissioning of H-Crates equipment. The company employs experienced unionized workers to ensure efficient service and emphasizes customer satisfaction through tailored relocation solutions and professional support. Established in 1926, Hallett has been serving the Chicago area for over 100 years.",https://www.linkedin.com/company/hallett-movers,240,1-10M,11-50,2016-10-05,7535 W. 59Th Street,Summit,IL,60501,US,"+18006456683, +17084588600","alex@hallettmovers.com, contact-us@hallettmovers.com, support@hallettmovers.com",,2026-06-03,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Hallett & Sons Expert Movers,has_public,"alex@hallettmovers.com, contact-us@hallettmovers.com, support@hallettmovers.com",catch_all,deliverable,alex@hallettmovers.com,P0,done
High Level Movers,highlevelmovers.ca,highlevelmovers.ca,CONSUMER_SERVICES:1.0,"B2B:0.99, B2C:0.85","toronto movers:0.71, toronto moving:0.71, movers toronto:0.71, mississauga movers:0.63, moving calgary:0.59, markham movers:0.59, services toronto:0.59, movers calgary:0.58, provincial moving:0.58, newmarket movers:0.57, relocation canada:0.57, residential movers:0.56, toronto experience:0.55, comprehensive moving:0.51, moving services:0.5","High Level Movers is a full-service moving company based in Toronto, specializing in both residential and long-distance moves. They offer a range of services including local moving, last-minute moving, packing, storage, and cleaning for various relocation needs. With over 15 years of experience, their team focuses on providing personalized moving plans that ensure customer satisfaction throughout the move process. High Level Moovers also provides 24/7 secure storage options and has multiple locations across Canada to accommodate different moving needs.","https://www.linkedin.com/company/high-level-movers, https://www.facebook.com/torontopromovers, https://www.instagram.com/high_level_movers, https://mobile.twitter.com/highlevelmovers, https://www.pinterest.ca/moverstoronto",88,<1M,11-50,2018-03-14,350 Supertest Rd Ontario,Toronto,ON,M3J 2M2,CA,"+14163330259, +16137911266",info@highlevelmovers.ca,,2026-06-08,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,High Level Movers,has_public,info@highlevelmovers.ca,ok,skipped,info@highlevelmovers.ca,P0,done
Hilton Moving and Storage,hiltonmovers.com,hiltonmovers.com,CONSUMER_SERVICES:0.92,"B2B:1.0, B2C:0.95","local relocation:0.37, storage company:0.3, reliable commercial receiving:0.25, delivery schedule:0.24, professional packing:0.2, final destination:0.16, moving experience stress:0.15, long distance:0.15, dependable service:0.15, new space:0.14, comprehensive support:0.13, organized planning:0.09, careful setup:0.04, process simple:0.03, secure climate:0.01","Hilton Moving and Storage is a local moving company in Naples, Florida, offering both residential and long-distance relocation services. Their main functionalities include professional packing, transportation, secure storage solutions, and logistics coordination for businesses and homeowners. Key features include specialized receiving and delivery services, online storage options, and the ability to handle furniture and decor deliveries with ease. The team consists of experienced movers who focus on customer satisfaction and ensure smooth transitions throughout the move process.","https://www.linkedin.com/company/hilton-moving-and-storage, https://www.facebook.com/hiltonmovers, https://www.facebook.com/hiltonmovingandstorage, https://twitter.com/hiltonmovers1, https://x.com/hiltonmovers1",77,1-10M,11-50,2018-09-06,3500 Shearwater Street,Naples,FL,34117,US,"+12392317050, +12397477072",info@hiltonmovers.com,,2026-06-06,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Hilton Moving and Storage,has_public,info@hiltonmovers.com,catch_all,deliverable,info@hiltonmovers.com,P0,done
"Integrity Moving, LLC",integritymovingllc.com,integritymovingllc.com,CONSUMER_SERVICES:0.99,"B2B:0.99, B2C:0.88","moving columbus:0.52, movers columbus:0.51, moving specialty:0.48, moving industry:0.47, residential moving:0.46, moving company:0.45, columbus oh:0.43, office movers:0.42, piano transportation:0.41, ohio community:0.4, moving student:0.4, oh residential:0.38, building freight:0.36, services hire:0.36, storage solutions:0.28","Integrity Moving, LLC is a family-owned moving company based in Columbus, OH, specializing in residential and commercial moving services. They offer a range of moving solutions including long-distance moving, student moving, piano moving, hot tub moving, and specialty item moving. The company emphasizes customer service, efficient packing and storage, and provides flexible financing options to help clients manage their moving needs effectively. Integrity Moving aims to streamline the moving process for families and businesses in Central Ohio.",https://www.linkedin.com/company/integrity-movers,121,1-10M,11-50,2018-06-29,2050 Corvair Blvd.,Columbus,OH,43207,US,+16144840049,leads@integritymovingllc.com,,2026-06-14,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Integrity Moving,has_public,leads@integritymovingllc.com,ok,skipped,leads@integritymovingllc.com,P0,done
International Mover,internationalmover.com,internationalmover.com,CONSUMER_SERVICES:0.9,"B2B:0.54, B2C:0.97","international mover:0.65, international movers:0.64, international moving:0.63, overseas moving:0.62, mover company:0.59, freight international:0.52, freight areas:0.51, movers professional:0.51, moving company:0.5, relocate world:0.49, professional moving:0.47, transshipment routes:0.44, types relocations:0.44, storage moving:0.43, home services:0.32","Shepherd International Movers is a professional moving company that offers international relocation services, including sea and air moving, customs clearance, packing, and storage solutions. They provide tailored moving assistance for various types of moves, ensuring safe and efficient handling of belongings worldwide. Key features include free estimates, up front exclusions for shipping costs, a commitment to transparent pricing with no hidden fees, and secure storage facilities at the origin or destination. The team consists of licensed and trained professionals who ensure smooth and organized moving processes.",,267,1-10M,11-50,2017-01-24,,Casey,IL,62420,US,+13322088991,"info@abcmovers.com, info@internationalmover.com",,2026-06-08,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,International Mover,has_public,"info@abcmovers.com, info@internationalmover.com",ok,skipped,info@abcmovers.com,P0,done
"International Movers Network, Inc",internationalmoversnetwork.com,internationalmoversnetwork.com,"SUPPLY_CHAIN_AND_PROCUREMENT:0.66, CONSUMER_SERVICES:0.22","B2B:0.98, B2C:0.92","international moving service:0.7, services air freight:0.61, ocean freight:0.57, moving service:0.57, international moving:0.56, container freight:0.56, moving process:0.32, delivery time:0.3, service professional:0.27, large network:0.23, free moving estimate:0.22, final destination:0.21, experienced support:0.09, stress free:-0.0, robust variety:-0.06","International Movers Network, Inc. is a family-owned moving company based in New York that offers a range of international moving services. Their main functionalities include ocean freight, air freight, door-to-door moving, packing, storage, and long-distance moving. They provide personalized support throughout the move process, ensuring safe transport of personal belongings and offering tailored logistics solutions to meet client needs. The company also specializes in international import services and operates as a Non-Vessel Operating Common Carrier (NVOCC).","https://www.linkedin.com/company/international-movers-network, https://www.facebook.com/internationalmoversnetwork, https://www.instagram.com/int_movers/?hl=en, https://twitter.com/int_movers",92,1-10M,11-50,2023-01-15,1189 Railroad Avenue,Hewlett,NY,11557,US,+18444132220,info@internationalmoversnetwork.com,,2026-06-05,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,International Movers Network,has_public,info@internationalmoversnetwork.com,ok,skipped,info@internationalmoversnetwork.com,P0,done
Ironman Moving,ironmanmovingaustin.com,ironmanmovingaustin.com,CONSUMER_SERVICES:0.99,"B2B:0.99, B2C:0.96","residential movers:0.56, moving austin:0.56, specialty moving:0.55, moving services:0.55, moving professionals:0.54, movers office:0.52, movers using:0.51, moving crew:0.51, moving packing:0.51, austin movers:0.51, services ironman:0.51, commercial movers:0.49, ironman moving:0.49, moving provides:0.45, services packing:0.45","Ironman Moving is a moving service based in Pflugerville that offers both local and long-distance moves for individuals and businesses. Their main functionality includes planning, organizing, and safely transporting belongings for various types of relocations such as homes, offices, and long ranges. Key features include fully insured and bonded moving services, detailed estimates with no hidden fees, and personalized customer support throughout the move process. They also provide packing supplies and furniture disassembly to assist clients in managing their relocation needs effectively.",https://www.facebook.com/ironman-moving-314199119095833,76,1-10M,11-50,2019-10-15,,Pflugerville,TX,78660,US,+15122386683,info@ironmanmovingaustin.com,,2026-05-11,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Ironman Moving,has_public,info@ironmanmovingaustin.com,ok,skipped,info@ironmanmovingaustin.com,P0,done
Jam'N Moving LLC,jamnmoving.com,jamnmoving.com,CONSUMER_SERVICES:1.0,B2C:0.95,"moving services:0.58, moving service:0.56, service moving:0.54, interstate movers:0.51, moving llc:0.49, moving company:0.49, home moving:0.48, moving needs:0.47, road freight:0.46, freight warehousing:0.45, insured moving:0.44, llc service:0.43, packing ease:0.42, truck easy:0.38, contact jamnmoving:0.33","Jam'N Moving LLC is a full-service moving company that provides local and interstate moving services for both individuals and businesses. Their main functionality includes packing, unpacking, furniture assembly, and storage solutions to ensure smooth and efficient moves. Key features include licensed and insured movers, competitive pricing, and a commitment to customer satisfaction with a focus on quality service throughout the moving process. They also offer specialized services such as safe packing, express delivery, and warehousing options.",https://www.facebook.com/jamnmovingllc,79,1-10M,11-50,2022-12-18,,Ponca City,OK,74601,US,+15803620104,contact@jamnmoving.com,,2026-06-10,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Jam'N Moving,has_public,contact@jamnmoving.com,catch_all,deliverable,contact@jamnmoving.com,P0,done
Jason Taylor Moving & Storage,jasontaylormoving.com,jasontaylormoving.com,CONSUMER_SERVICES:0.99,"B2B:0.97, B2C:0.84, B2G:0.74","residential moving:0.56, residential movers:0.55, ga business:0.53, business moving:0.52, relocating business:0.51, moving services:0.49, moving storage:0.48, gainesville ga:0.48, business movers:0.46, ga contact:0.46, experience relocating:0.45, moving town:0.45, ga easier:0.43, gainesville cumming:0.41, storage service:0.38","Jason Taylor Moving & Storage is a family-owned moving company that offers residential and business relocation services in Cumming, Alpharetta, Gainesville, and Dahlonega, GA. Their main functionalities include handling local and long-distance moves, providing packing and crating, and offering climate-controlled storage solutions. Key features include free on-site consultations, instant online estimates, and tailored move plans with professional movers and insurance coverage to ensure safe and efficient movement of belongings.","https://www.linkedin.com/company/jason-taylor-moving-and-storage, https://www.yelp.com/biz/jason-taylor-moving-and-storage-cumming-3",105,10-100M,11-50,2017-05-20,1445 Pilgrim Mill Rd,Cumming,GA,30040,US,"+17708886683, +17708890202, +17708899924",cody@jasontaylormoving.com,,2026-05-31,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Jason Taylor Moving & Storage,has_public,cody@jasontaylormoving.com,ok,skipped,cody@jasontaylormoving.com,P0,done
JB Moving,jbmoving.com,jbmoving.com,CONSUMER_SERVICES:0.89,"B2B:0.9, B2C:0.97","storage company:0.27, star service:0.24, bed apartment:0.24, building management:0.21, entire house:0.18, hard work:0.17, free consultation service:0.16, additional expense:0.16, jacobs crew:0.14, company affiliations button:0.11, great team:0.1, unloading spot:0.1, right place:0.1, shrink wrap:-0.0, clock support:-0.01","JB Moving is a family-owned moving company based in Los Angeles, CA, offering a range of moving services including local, long-distance, and commercial moves. Their main functionality includes packing, unpacking, and storage solutions, with options for various types of moves such as studio, two-bedroom, and office relocations. Key features include free consultations, a moving protection service, 24/7 live support, and competitive pricing starting at $100 per hour for small to medium-sized moves. The company emphasizes customer satisfaction and aims to provide reliable and professional moving assistance throughout the move process.",https://www.yelp.com/biz/jb-movers-los-angeles-2,135,1-10M,11-50,2017-08-13,5145 W Adams Blvd,Los Angeles,CA,90016,US,+13233631958,jb@jbmoving.com,,2026-06-13,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,JB Moving,has_public,jb@jbmoving.com,catch_all,deliverable,jb@jbmoving.com,P0,done
J & L Moving & Storage Ltd,jlmoving.ca,jlmoving.ca,CONSUMER_SERVICES:0.96,"B2B:0.94, B2C:0.82, B2G:0.95","residential moving:0.62, moving services:0.59, relocations victoria:0.58, moving storage:0.57, relocating offices:0.55, movers provide:0.54, relocation process:0.54, movers rent:0.54, movers office:0.54, licensed moving:0.54, moving needs:0.53, movers victoria:0.52, clients moving:0.51, local mover:0.5, moves vancouver:0.46","J & L Moving & Storage is a licensed moving company based in Victoria, BC, offering residential and commercial relocation services. They provide a range of moving solutions including packing, storage, and transportation for items like furniture and appliances. The company emphasizes safety with trained staff, flexible scheduling, and essential equipment such as dollies and protective gear to ensure efficient move-related processes. J & Lmoving & Storage operates throughout Vancouver Island and the Okanagan Valley, catering to both private residents and businesses.",,160,<1M,11-50,2018-06-07,786B Fairview Road Victoria,Esquimalt,BC,V9A 5V1,CA,"+12503889323, +12503889409",jlmoving@shaw.ca,,2026-06-10,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,J & L Moving & Storage,has_public,jlmoving@shaw.ca,ok,skipped,jlmoving@shaw.ca,P0,done
Jordan River Moving & Storage,jordanrivermovers.com,jordanrivermovers.com,CONSUMER_SERVICES:0.99,"B2B:0.72, B2C:0.95","jordanriver movers:0.57, jordan river:0.55, movers jordan:0.53, jordanrivermovers com:0.52, company jordan:0.48, 2010 jordanrivermovers:0.48, wa moving:0.47, mover relocation:0.47, moving service:0.45, moving insurance:0.44, river moving:0.42, river store:0.39, mile seattle:0.37, portland 503:0.35, storage prices:0.26","Jordan River Moving & Storage is a relocation and moving company based in Kirkland, WA. They offer complete home and office moves, including expert packing, secure storage, and free box delivery. The company provides online or in-person estimates, comprehensive insurance coverage for moves, and 24/7 customer service to assist with inquiries and ensure timely movement. Their services are designed to be hassle-free and damage-free, catering to both local and international moves.",https://twitter.com/jordanriver_llc,103,1-10M,11-50,2018-07-07,1 R Own,Kirkland,WA,98034,US,,jordanriver@jordanrivermoving.com,,2026-06-07,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Jordan River Moving & Storage,has_public,jordanriver@jordanrivermoving.com,ok,skipped,jordanriver@jordanrivermoving.com,P0,done
Jordan River Moving & Storage,jordanrivermoving.com,jordanrivermoving.com,CONSUMER_SERVICES:0.91,"B2B:0.99, B2C:0.94","wa movinginsurance:0.51, storage kirkland:0.5, services jordan:0.48, moving jordan:0.48, wa relocation:0.46, jordan river:0.46, kirkland wa:0.45, shipping jordan:0.45, moving services:0.43, locations seattle:0.43, packing services:0.42, moving storage:0.4, local wa:0.39, storage payment:0.37, valuation coverage:0.32","Jordan River Moving is a licensed and insured moving company based in Kirkland, WA, offering a range of relocation services for both local and long-distance moves. Their main functionality includes organizing the entire move process from packing and storage to transportation and installation. Key features include professional movers trained for handling fragile items, transparent pricing with no hidden fees, and tailored solutions for residential, commercial, and international relocations. They also provide financing options and have a network of certified moving professionals available for assistance.","https://www.linkedin.com/company/jordan-river-moving-llc, https://www.facebook.com/jordanrivermovingkirkland",98,1-10M,11-50,2023-01-12,12515 Willows Rd Ne,Kirkland,WA,98034,US,"+12064950982, +18035944553, +18772360343, +18776689820",info@jordanrivermoving.com,,2026-06-08,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Jordan River Moving & Storage,has_public,info@jordanrivermoving.com,ok,skipped,info@jordanrivermoving.com,P0,done
The Liberty Group Company,libertygrp.com,libertygrp.com,"CONSUMER_SERVICES:0.71, BUSINESS_PRODUCTS_AND_SERVICES:0.12","B2B:0.99, B2C:0.81","liberty maintenance:0.68, liberty transportation:0.66, maintenance liberty:0.63, brands liberty:0.6, transportation liberty:0.6, moving liberty:0.6, liberty facility:0.59, companies liberty:0.59, liberty moving:0.58, services liberty:0.58, storage liberty:0.56, liberty group:0.52, home liberty:0.51, lincoln storage:0.47, movers residential:0.41","The Liberty Group is a family-owned organization that offers a range of services through three main brands: Liberty Transportation and Storage, Lincoln Moving & Storage, and Liberty Facility Services. Their moving solutions include residential and commercial moving services, while their maintenance services cover routine upkeep for commercial properties. The company focuses on providing professional support throughout the moving process and aims to deliver exceptional results with a commitment to customer service.","https://www.linkedin.com/company/the-liberty-group-company-agent-for-united-van-lines, https://www.facebook.com/thelibertygroupllc, https://www.instagram.com/the_liberty_group, https://www.youtube.com/channel/UCaBLRF8GWp4L2aMznwAilwg?view_as=public",83,1-10M,11-50,2023-05-06,50 Industrial Road,Berkeley Heights,NJ,07922,US,"+19089648390, +18005240567",info@libertygrp.com,,2026-06-02,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,The Liberty Group,has_public,info@libertygrp.com,catch_all,deliverable,info@libertygrp.com,P0,done
Liberty Movers,libertymoversllc.com,libertymoversllc.com,CONSUMER_SERVICES:0.89,"B2B:0.98, B2C:0.9","movers budget:0.59, movers montgomery apartment:0.59, haul moving assistance:0.52, house moving service:0.45, montgomery area:0.35, secure truck loading:0.31, item delivery:0.25, elevator coordination:0.23, professional crew:0.2, limited parking:0.17, dependable scheduling:0.17, scale commercial:0.16, standard liability:0.15, thorough background screening:0.12, custom wrapping:0.1","Liberty Movers is a professional moving service based in Montgomery, AL, offering a range of relocation solutions for both residential and commercial clients. Their main functionalities include packing, secure furniture handling, safe transport, and specialized services such as full furniture disassembly, last-minute moves, and student assistance. Key features include trained crews, GPS tracking for long-haul moves, customizable move plans, and transparent pricing with no hidden fees. They cater to various locations across the metro area, ensuring efficient and personalized moving support for their customers.",,87,1-10M,11-50,2021-01-20,201 Monroe Street,Montgomery,AL,36104,US,,info@libertymoversllc.com,,2026-06-11,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Liberty Movers,has_public,info@libertymoversllc.com,ok,skipped,info@libertymoversllc.com,P0,done
Life in Jeneral,lifeinjeneral.com,lifeinjeneral.com,"BUSINESS_PRODUCTS_AND_SERVICES:0.83, CONSUMER_SERVICES:0.14",B2C:0.89,"lifestyle organizational:0.42, lifestyle organizational design:0.4, organizational design:0.24, elevated living:0.21, organizational design firm:0.2, design firm:0.19, entire space:0.17, depth guides folder:0.16, joyful life:0.14, depth guides:0.1","Life in Jeneral is a lifestyle organizational design firm that helps individuals create functional and aesthetically pleasing living spaces. They offer services such as one-on-one organizing, relocation, and personalized coaching to help clients simplify their organization processes. The firm also provides a range of products including pantry items, kitchenware, and garage solutions, all designed to meet individual needs and preferences. Additionally, they host events like the LIJ Academy to share knowledge and best practices in organizing and decluttering.","https://www.linkedin.com/company/life-in-jeneral, https://www.facebook.com/1567820620142051, https://www.facebook.com/lifeinjeneral, https://instagram.com/lifeinjeneral, https://www.pinterest.com/lifeinjeneral",280,1-10M,11-50,2019-01-30,1601 N. Sepulveda Blvd,Manhattan Beach,CA,90266,US,,partnerships@lifeinjeneral.com,,2026-06-14,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Life in Jeneral,has_public,partnerships@lifeinjeneral.com,catch_all,deliverable,partnerships@lifeinjeneral.com,P0,done
